i,x,typ
3603,0.345737,1
3603,0.0382319,2
3603,0.0133508,2
3603,0.0133508,2
3603,0.164176,-1
3603,0.0123809,1
3603,0.0123809,2
3603,0.0216631,-1
3603,0.0216631,2
3603,0.0240848,2
3603,0.0291137,2
3604,0.755502,1
3605,0.255846,1
3605,0.029739,1
3605,0.029739,2
3605,0.0428045,2
3605,0.0149096,2
3605,0.0144412,2
3605,0.014057,2
3606,0.348069,1
3606,0.0153881,2
3606,0.0802956,2
3606,0.0440823,-1
3606,0.0266512,2
3606,0.0307457,2
3606,0.0175621,2
3606,0.0178537,-1
3607,0.485722,1
3607,0.0149406,2
3607,0.0421216,2
3607,0.0281089,2
3607,0.0210413,2
3607,0.0546561,2
3607,0.0120403,2
3607,0.0120403,2
3607,0.0215348,2
3607,0.0215348,2
3608,0.76783,1
3609,0.884128,1
3610,0.351713,1
3610,0.0140371,1
3610,0.017154,2
3610,0.0133348,-1
3610,0.0133348,2
3610,0.0101924,2
3610,0.0101924,2
3610,0.0121181,2
3610,0.0121181,2
3610,0.0111447,1
3610,0.0109468,-1
3611,0.78613,1
3611,0.015249,2
3611,0.0424232,2
3611,0.0663566,2
3611,0.0161829,2
3611,0.0161829,2
3612,0.74823,1
3612,0.0142694,2
3612,0.0155788,-1
3612,0.0155788,2
3612,0.010382,1
3612,0.010382,2
3613,0.133235,1
3613,0.465655,2
3613,0.0188698,2
3613,0.0534547,2
3613,0.0652541,2
3613,0.0190359,1
3613,0.0190359,2
3614,0.244728,2
3614,0.0564397,1
3614,0.17604,2
3614,0.0223021,-1
3614,0.0337863,2
3614,0.0247612,2
3614,0.0158534,2
3614,0.0221204,2
3615,0.287436,1
3615,0.481774,2
3615,0.0343493,2
3615,0.0144997,2
3615,0.0144997,2
3615,0.0129608,2
3615,0.0129608,2
3616,0.950229,1
3617,0.724487,1
3617,0.040957,2
3617,0.021295,2
3617,0.111923,2
3618,0.755228,1
3618,0.0218563,-1
3618,0.0218563,2
3619,0.793121,1
3619,0.0291138,2
3619,0.0345732,2
3619,0.0345732,2
3620,0.903078,1
3621,0.676662,1
3621,0.0193915,2
3621,0.0193915,2
3621,0.0110301,2
3621,0.0110301,2
3621,0.113589,2
3622,0.888061,1
3622,0.0183841,2
3623,0.754155,1
3623,0.0696033,2
3623,0.0202087,2
3623,0.0240744,2
3624,0.838135,1
3624,0.0212067,-1
3624,0.0212067,2
3625,0.762512,1
3626,0.35026,1
3626,0.0126608,2
3626,0.0126608,2
3626,0.018886,2
3626,0.018886,2
3626,0.013812,2
3626,0.013812,2
3626,0.0598754,2
3626,0.0101094,2
3626,0.0101094,2
3626,0.0218929,1
3627,0.703289,1
3627,0.0357026,2
3627,0.0704335,2
3627,0.0264062,2
3628,0.165108,1
3628,0.0152111,2
3628,0.0152111,2
3628,0.122875,2
3628,0.0135418,2
3628,0.0545085,1
3628,0.0540041,2
3629,0.229284,1
3629,0.0328907,2
3629,0.228527,2
3629,0.0100784,2
3629,0.0100784,2
3629,0.0131753,2
3629,0.0761932,2
3629,0.0629936,1
3629,0.104328,2
3629,0.0127977,2
3629,0.0127977,2
3630,0.651026,1
3630,0.125777,-1
3631,0.249805,2
3631,0.0177605,2
3631,0.13931,2
3631,0.0994308,1
3631,0.132101,2
3631,0.0255276,2
3631,0.0107198,-1
3631,0.0130086,1
3631,0.0154053,2
3631,0.0111672,2
3632,0.660508,1
3632,0.0170088,2
3632,0.0106015,2
3632,0.0106015,2
3632,0.0101604,2
3632,0.0101604,2
3633,0.0198232,2
3633,0.649169,1
3633,0.0166637,2
3633,0.0235855,2
3633,0.0139711,2
3633,0.0208549,2
3633,0.0208549,2
3634,0.148223,1
3634,0.110033,2
3634,0.0363454,2
3634,0.265454,2
3634,0.0257041,2
3634,0.0257041,2
3634,0.0100994,2
3634,0.0688699,2
3634,0.0173529,2
3635,0.0263194,2
3635,0.711603,1
3635,0.050836,2
3635,0.0974319,1
3636,0.117643,1
3636,0.015336,2
3636,0.061107,2
3636,0.0294266,2
3636,0.190759,2
3636,0.0121412,2
3636,0.0353654,2
3636,0.0602756,2
3636,0.0104553,2
3636,0.0104553,2
3637,0.0651505,1
3637,0.0160815,2
3637,0.385215,2
3637,0.100137,2
3637,0.0122581,2
3637,0.0122581,2
3638,0.921393,1
3638,0.0226934,2
3639,0.596682,1
3639,0.020448,1
3639,0.020448,2
3639,0.0266312,2
3639,0.0168369,2
3640,0.533839,1
3640,0.0182634,2
3640,0.0311106,2
3640,0.0688987,2
3640,0.0129479,2
3640,0.0958863,2
3640,0.0242117,2
3640,0.0100146,-1
3640,0.0100146,2
3641,0.607627,1
3641,0.0141153,1
3641,0.0567316,2
3642,0.0150044,-1
3642,0.0150044,2
3642,0.0174792,2
3642,0.079872,2
3642,0.0230232,2
3642,0.0261,2
3642,0.0345202,2
3642,0.0247176,2
3642,0.0283263,2
3642,0.0240916,2
3642,0.0546718,2
3642,0.0102632,2
3642,0.0360391,2
3643,0.82795,1
3643,0.020891,2
3643,0.0229681,2
3643,0.0351156,2
3643,0.0132981,2
3643,0.0132981,2
3644,0.67317,1
3644,0.0180512,2
3644,0.145408,2
3644,0.0104944,-1
3644,0.0104944,2
3645,0.327172,1
3645,0.283263,2
3645,0.0261198,2
3645,0.0339837,2
3645,0.012767,2
3646,0.861774,1
3647,0.828102,1
3648,0.183116,1
3648,0.0121191,2
3648,0.193622,2
3648,0.0135807,2
3648,0.0158334,2
3648,0.0104895,2
3648,0.0104895,2
3649,0.721591,1
3649,0.159357,2
3650,0.884415,1
3651,0.469047,1
3651,0.12656,2
3651,0.0183169,2
3651,0.0439229,2
3652,0.693099,1
3652,0.0114148,2
3652,0.0114148,2
3652,0.0152959,2
3652,0.0152959,2
3653,0.322408,1
3653,0.0100186,2
3653,0.246368,2
3653,0.0727509,2
3654,0.171555,1
3654,0.272488,2
3654,0.0122981,2
3654,0.042203,2
3654,0.010456,2
3654,0.0102131,2
3654,0.0182403,2
3654,0.0396731,2
3655,0.936795,1
3656,0.870763,1
3657,0.858592,1
3658,0.494155,2
3658,0.0154687,1
3658,0.0154687,2
3658,0.0242634,2
3658,0.0242634,2
3658,0.169428,2
3658,0.0120314,2
3658,0.0120314,2
3658,0.0222742,2
3658,0.0222742,2
3659,0.9213,1
3660,0.71565,1
3660,0.0169168,2
3660,0.0169168,2
3660,0.022304,2
3661,0.464713,1
3661,0.127073,-1
3661,0.226996,2
3661,0.0125168,2
3661,0.0125168,2
3662,0.0833838,1
3662,0.49276,2
3662,0.0223278,2
3662,0.0223278,2
3663,0.914668,1
3664,0.508676,1
3664,0.0479349,2
3664,0.0131845,2
3664,0.345458,2
3665,0.97151,1
3666,0.319501,1
3666,0.0849479,1
3666,0.10229,2
3666,0.0217009,2
3666,0.0468278,2
3666,0.0506783,2
3666,0.0103373,2
3666,0.0102038,2
3667,0.951541,1
3668,0.877897,1
3669,0.708279,2
3670,0.941668,1
3671,0.572513,2
3671,0.0282922,1
3671,0.0129627,-1
3671,0.0129627,2
3671,0.0140189,2
3671,0.0140189,2
3672,0.260511,2
3672,0.143662,1
3672,0.269472,2
3672,0.0222645,2
3672,0.0517467,2
3672,0.0114242,-1
3672,0.0114242,2
3672,0.0215609,2
3672,0.0215609,2
3673,0.43874,1
3673,0.0818322,2
3673,0.099542,2
3673,0.0296702,2
3674,0.608195,1
3674,0.0132291,2
3674,0.0132291,2
3675,0.449992,1
3675,0.286248,2
3675,0.0139427,2
3675,0.0139427,2
3675,0.0237071,2
3676,0.855245,1
3677,0.849117,1
3678,0.599241,2
3678,0.0247943,1
3678,0.0463915,2
3678,0.0139215,2
3678,0.0923641,2
3679,0.254509,1
3679,0.0224857,2
3679,0.0224857,2
3679,0.0371775,2
3679,0.0394551,2
3679,0.0179156,2
3679,0.0179156,2
3679,0.022733,2
3679,0.0106712,-1
3680,0.360628,2
3680,0.0406818,-1
3680,0.0198149,2
3680,0.0208668,2
3680,0.0495083,1
3680,0.0495083,2
3680,0.0358303,2
3680,0.014394,2
3680,0.0214363,2
3680,0.0124373,1
3680,0.0124373,2
3681,0.689092,2
3681,0.0172756,2
3681,0.0172756,2
3681,0.0165815,2
3681,0.0165815,2
3682,0.782993,1
3682,0.0226009,2
3682,0.0226009,2
3682,0.0224829,2
3682,0.0224829,2
3682,0.0140224,1
3682,0.0140224,2
3683,0.653816,1
3683,0.155198,2
3684,0.682014,1
3685,0.666768,1
3685,0.128117,2
3685,0.0113972,2
3685,0.0244026,2
3686,0.886779,1
3686,0.0147897,2
3686,0.0147897,2
3687,0.911513,1
3687,0.0225113,2
3688,0.876202,1
3689,0.473333,1
3689,0.165001,2
3689,0.202065,2
3689,0.0112975,2
3690,0.675878,1
3690,0.0206695,2
3690,0.0107868,2
3691,0.834514,1
3692,0.802205,1
3692,0.0101142,2
3692,0.0101142,2
3693,0.860531,1
3694,0.947253,1
3695,0.526774,1
3695,0.0122153,2
3695,0.0122153,2
3696,0.339807,2
3696,0.0308004,2
3696,0.0306221,2
3696,0.0306221,2
3696,0.0103663,2
3696,0.0103663,2
3697,0.810821,1
3697,0.0122103,2
3697,0.0240176,2
3697,0.0240176,2
3698,0.0134931,2
3698,0.0239592,2
3698,0.249884,2
3698,0.252027,2
3698,0.0120009,2
3698,0.0120009,2
3698,0.0119578,2
3698,0.0993312,2
3698,0.0137815,1
3699,0.390902,1
3699,0.439168,2
3700,0.91967,1
3701,0.832548,1
3701,0.0121657,2
3702,0.365819,1
3702,0.0737555,2
3702,0.0405677,2
3702,0.0119054,1
3703,0.848757,1
3703,0.0339586,2
3703,0.010095,-1
3703,0.010095,2
3704,0.876688,1
3704,0.0261987,2
3704,0.0261987,2
3705,0.961989,1
3706,0.811017,1
3706,0.0291561,2
3706,0.0291561,2
3707,0.393541,1
3707,0.018629,2
3707,0.0146396,2
3707,0.242483,2
3707,0.0667175,2
3707,0.0143941,2
3707,0.0129416,2
3707,0.0119599,2
3707,0.0119599,2
3708,0.908373,1
3709,0.409507,2
3709,0.0511189,2
3709,0.0223538,2
3709,0.0107158,2
3709,0.02584,2
3709,0.0311537,2
3709,0.0149285,2
3709,0.0149285,2
3710,0.326814,1
3710,0.0888677,-1
3710,0.0276436,2
3710,0.0165946,1
3710,0.0164007,2
3710,0.11611,2
3710,0.0242396,2
3710,0.013494,2
3711,0.384407,1
3711,0.050859,2
3711,0.106595,2
3711,0.170313,2
3711,0.0185355,2
3711,0.0123814,2
3711,0.0254995,2
3711,0.014229,2
3711,0.108379,2
3712,0.802253,1
3712,0.0182031,2
3712,0.0182031,2
3712,0.0129634,2
3712,0.0129634,2
3713,0.437996,2
3713,0.0135362,2
3713,0.0673068,2
3713,0.0198781,2
3713,0.021883,2
3713,0.021883,2
3713,0.01221,-1
3713,0.0130393,2
3714,0.254854,1
3714,0.0136898,2
3714,0.0136898,2
3714,0.0318622,2
3714,0.0307448,2
3714,0.0100355,2
3714,0.0100355,2
3715,0.303537,1
3715,0.0937434,2
3715,0.0255961,-1
3715,0.0450551,2
3715,0.0135247,2
3715,0.0135247,2
3715,0.0172275,2
3715,0.0219795,2
3716,0.556721,1
3716,0.113653,2
3716,0.0327313,2
3716,0.0245024,2
3717,0.716342,2
3717,0.0121143,1
3718,0.442314,1
3718,0.0513409,-1
3718,0.0177264,2
3718,0.0142772,2
3718,0.0142772,2
3718,0.0246512,2
3718,0.0246512,2
3718,0.0117344,2
3718,0.0117344,2
3719,0.70921,1
3719,0.0295757,2
3719,0.0105656,2
3719,0.0105656,2
3720,0.870448,1
3720,0.0640465,2
3720,0.0131667,2
3721,0.542438,2
3721,0.0710266,1
3721,0.0110936,2
3721,0.0238483,2
3721,0.0238483,2
3721,0.0219228,2
3721,0.0219228,2
3722,0.895068,1
3722,0.0107583,2
3722,0.0107583,2
3723,0.766284,1
3723,0.0319519,2
3723,0.0107356,2
3723,0.0213207,2
3724,0.340478,1
3724,0.495715,2
3724,0.0114749,2
3724,0.0114749,2
3725,0.840647,1
3725,0.0208172,2
3726,0.927985,1
3727,0.853015,1
3727,0.0135426,2
3727,0.0205905,2
3727,0.0285098,2
3728,0.20696,1
3728,0.220779,2
3728,0.0487877,2
3728,0.0109689,2
3728,0.0170306,2
3728,0.0667208,2
3728,0.0115405,2
3729,0.683402,2
3729,0.0357576,1
3729,0.0104004,2
3730,0.401577,2
3730,0.0151778,2
3730,0.0151778,2
3730,0.013063,2
3730,0.0114461,2
3731,0.677336,1
3731,0.0253224,2
3731,0.0219393,2
3731,0.0219393,2
3731,0.0237554,2
3731,0.0663135,2
3732,0.375087,1
3732,0.4101,2
3732,0.0174666,2
3733,0.0348148,1
3733,0.104183,2
3733,0.162956,2
3733,0.0150106,2
3733,0.0129254,2
3733,0.0129254,2
3733,0.0108099,2
3733,0.0283985,2
3733,0.0358903,2
3733,0.0358903,2
3733,0.0267985,1
3733,0.0105812,1
3733,0.0105812,2
3734,0.0128181,2
3734,0.672875,2
3734,0.0437966,2
3734,0.0437966,2
3734,0.0141148,1
3734,0.0141148,2
3734,0.0243685,2
3734,0.0221674,2
3734,0.0162859,2
3734,0.0162859,2
3735,0.937342,1
3736,0.853137,1
3737,0.744544,1
3737,0.0153139,2
3737,0.05625,2
3738,0.797772,1
3738,0.114941,2
3739,0.812865,1
3739,0.0218395,2
3740,0.62903,1
3740,0.01499,2
3740,0.013098,2
3741,0.722776,1
3741,0.0265822,2
3742,0.0137467,2
3742,0.163241,1
3742,0.0217413,2
3742,0.0166841,2
3742,0.0470954,2
3742,0.312803,2
3742,0.121413,2
3742,0.0142175,2
3742,0.0195092,2
3742,0.0195092,2
3743,0.93686,1
3744,0.407002,1
3744,0.0133478,-1
3744,0.0274817,2
3744,0.0124053,2
3744,0.0111162,2
3744,0.010073,2
3745,0.858536,1
3746,0.761258,1
3746,0.0100567,2
3746,0.0100567,2
3747,0.725886,1
3748,0.0544141,1
3748,0.121544,2
3748,0.0994915,2
3748,0.0114098,2
3748,0.0114098,2
3748,0.0234752,2
3748,0.0206504,2
3749,0.454061,1
3749,0.0237109,2
3749,0.0408821,2
3749,0.131549,2
3749,0.045455,2
3749,0.0134858,-1
3749,0.0191815,1
3750,0.100506,2
3750,0.347992,2
3750,0.078255,1
3750,0.0131978,-1
3750,0.0131978,2
3750,0.0161499,2
3750,0.0238958,2
3750,0.0238958,2
3750,0.015647,2
3750,0.0142819,2
3750,0.0416336,2
3751,0.88614,1
3751,0.0133827,2
3752,0.784663,1
3752,0.0587779,2
3753,0.941226,1
3754,0.580078,2
3754,0.0336357,1
3754,0.0119851,2
3754,0.0313861,2
3754,0.0401959,2
3754,0.0923983,2
3754,0.0144116,2
3754,0.0133532,2
3755,0.845174,2
3756,0.28278,1
3756,0.29247,2
3756,0.120091,2
3756,0.032217,2
3756,0.0380691,-1
3756,0.0380691,2
3757,0.575326,1
3757,0.199566,2
3757,0.0173435,2
3758,0.312824,1
3758,0.111301,2
3758,0.0778203,2
3758,0.0243659,2
3758,0.0462314,2
3758,0.0138286,2
3758,0.0138286,2
3759,0.681061,1
3759,0.175043,2
3759,0.0151988,2
3759,0.058045,2
3760,0.951652,1
3761,0.593037,1
3761,0.0679067,2
3761,0.0141277,2
3762,0.799456,1
3762,0.0101295,2
3762,0.0101295,2
3763,0.945823,1
3764,0.384861,1
3764,0.345475,2
3764,0.0170964,2
3764,0.0170964,2
3764,0.0255762,2
3764,0.0255762,2
3764,0.0201763,2
3764,0.0201763,2
3764,0.0101419,2
3764,0.0101419,2
3765,0.81123,1
3765,0.0199379,2
3765,0.0206849,2
3765,0.0206849,2
3766,0.597777,1
3766,0.068743,2
3766,0.0171863,2
3766,0.0444936,2
3767,0.0266303,2
3767,0.496145,1
3767,0.152585,2
3767,0.045507,2
3767,0.0369599,2
3767,0.0265684,2
3767,0.0466029,2
3767,0.0144601,2
3767,0.013826,2
3767,0.0381492,2
3767,0.0208148,-1
3768,0.649859,1
3768,0.0120168,2
3768,0.0120168,2
3769,0.709434,1
3769,0.0164003,2
3769,0.0155949,2
3769,0.23746,2
3770,0.0731067,2
3770,0.100026,2
3770,0.397744,2
3770,0.012575,2
3770,0.012575,2
3770,0.199253,2
3771,0.0222122,2
3771,0.0186825,2
3771,0.790552,2
3771,0.0117426,2
3771,0.0117426,2
3772,0.305622,1
3772,0.265477,2
3772,0.0125626,2
3773,0.765207,1
3773,0.0107565,2
3774,0.821958,1
3775,0.689447,1
3775,0.0271239,2
3775,0.0297485,2
3775,0.0297485,2
3775,0.0273,2
3775,0.0273,2
3775,0.0274356,-1
3776,0.961164,1
3776,0.0143893,2
3777,0.894913,1
3777,0.0252992,-1
3778,0.729646,1
3778,0.0420245,2
3778,0.0209439,2
3778,0.0148737,2
3778,0.0494427,2
3779,0.34216,1
3779,0.0998378,2
3779,0.0133229,1
3779,0.0145423,2
3779,0.0120496,1
3779,0.0120496,2
3779,0.011066,2
3779,0.011066,2
3779,0.0133631,2
3779,0.0371244,2
3780,0.757415,1
3780,0.0240443,2
3780,0.0240443,2
3780,0.0430091,1
3780,0.0430091,2
3781,0.900817,1
3781,0.0545514,2
3782,0.351217,1
3782,0.0157672,2
3782,0.0157672,2
3782,0.163203,2
3782,0.0150918,-1
3782,0.0150918,2
3783,0.655181,1
3783,0.0256122,2
3783,0.0256122,2
3783,0.0105068,2
3783,0.0105068,2
3783,0.0162797,2
3783,0.0162797,2
3783,0.0225092,2
3783,0.0225092,2
3784,0.281052,1
3784,0.180732,2
3784,0.0166031,2
3784,0.0431042,2
3784,0.0221231,2
3784,0.024691,2
3784,0.0102453,-1
3784,0.0150396,2
3785,0.0396142,1
3785,0.717594,2
3785,0.0103221,2
3785,0.0103221,2
3785,0.0147015,2
3785,0.0147015,2
3786,0.665373,1
3786,0.0174127,1
3786,0.0553299,-1
3786,0.0170464,2
3786,0.0170464,2
3786,0.0141043,2
3786,0.0141043,2
3787,0.624674,1
3787,0.0540752,2
3787,0.0402043,-1
3787,0.0402043,2
3788,0.939149,1
3789,0.040523,-1
3789,0.040523,2
3789,0.0188253,2
3789,0.189831,2
3789,0.167833,2
3789,0.0218702,-1
3789,0.0301592,2
3789,0.0137605,2
3789,0.0137605,2
3789,0.0184254,1
3789,0.0184254,2
3790,0.420163,2
3790,0.047451,1
3790,0.0682621,2
3790,0.0688967,2
3790,0.0133354,2
3790,0.0133354,2
3791,0.261193,1
3791,0.0640902,2
3791,0.0401192,2
3791,0.0337843,-1
3791,0.0253256,2
3791,0.0254859,2
3791,0.0254859,2
3791,0.0192253,-1
3791,0.0192253,2
3791,0.0330896,2
3791,0.038618,2
3791,0.0161242,2
3792,0.631895,1
3792,0.0274111,2
3793,0.232369,1
3793,0.0791101,2
3793,0.0139609,2
3793,0.0859151,2
3793,0.0416772,2
3793,0.055602,2
3793,0.0137372,-1
3794,0.399441,1
3794,0.021575,2
3794,0.021575,2
3794,0.0166552,2
3794,0.0166552,2
3794,0.0124678,2
3794,0.0124678,2
3795,0.432037,1
3795,0.0407979,2
3795,0.095999,-1
3795,0.0146147,2
3796,0.706874,1
3797,0.299742,2
3797,0.0738748,1
3797,0.264698,2
3797,0.0105899,2
3797,0.0105899,2
3798,0.630428,1
3798,0.0101918,2
3798,0.0101918,2
3798,0.0141154,2
3798,0.0141154,2
3798,0.0239389,2
3798,0.0239389,2
3798,0.0219417,2
3798,0.0219417,2
3799,0.639157,1
3799,0.0183965,2
3799,0.0183965,2
3800,0.371112,1
3800,0.0239461,2
3800,0.0804506,2
3800,0.0426499,2
3800,0.0192625,2
3800,0.0434788,2
3800,0.124307,2
3800,0.0386831,2
3801,0.912727,1
3802,0.623221,1
3802,0.0694399,2
3803,0.963207,1
3804,0.536045,1
3804,0.0153474,2
3804,0.0121274,2
3804,0.0121274,2
3804,0.0261581,2
3804,0.0426959,2
3804,0.0503975,2
3804,0.0157268,2
3804,0.0157268,2
3804,0.0183462,2
3804,0.0183462,2
3805,0.810555,1
3806,0.221114,1
3806,0.316984,2
3806,0.0145151,2
3806,0.0145151,2
3807,0.728828,1
3807,0.020695,2
3807,0.020695,2
3807,0.0104857,1
3808,0.474647,1
3808,0.055333,2
3808,0.0128176,-1
3808,0.0152416,2
3808,0.0122196,2
3809,0.630493,1
3809,0.124372,2
3809,0.0189631,2
3809,0.0189631,2
3809,0.0175527,2
3809,0.0175527,2
3810,0.74026,1
3811,0.98184,1
3812,0.518897,1
3812,0.060456,2
3812,0.0259355,2
3812,0.0166314,2
3813,0.895781,1
3814,0.939493,1
3815,0.705907,1
3815,0.0192523,-1
3815,0.0278392,2
3816,0.753656,1
3816,0.043826,-1
3816,0.030077,2
3816,0.013749,2
3817,0.228281,2
3817,0.505749,1
3817,0.0189818,2
3817,0.0189818,2
3817,0.0131682,2
3817,0.0312709,2
3818,0.351176,1
3818,0.0123151,2
3818,0.0121212,2
3818,0.237148,2
3819,0.73211,1
3819,0.0129128,2
3819,0.0129128,2
3819,0.0117695,2
3819,0.0141602,2
3820,0.825172,1
3820,0.0859399,2
3821,0.879867,1
3821,0.0161677,2
3822,0.245801,2
3822,0.179607,2
3822,0.0129302,2
3822,0.0129302,2
3822,0.021267,2
3822,0.0463499,2
3822,0.0171305,2
3823,0.858509,1
3824,0.707856,1
3824,0.0699662,2
3824,0.104826,2
3824,0.0149044,2
3825,0.195862,1
3825,0.167424,2
3825,0.0575944,2
3825,0.0275169,2
3825,0.0123626,2
3825,0.0123626,2
3825,0.0274659,2
3825,0.0107168,2
3825,0.0107168,2
3825,0.013421,-1
3825,0.013421,2
3826,0.793051,1
3827,0.19358,1
3827,0.0281412,2
3827,0.0762233,2
3827,0.0349264,2
3827,0.0136348,2
3827,0.0294427,2
3827,0.122687,2
3828,0.852793,1
3828,0.0103081,2
3828,0.0103081,2
3829,0.0133383,2
3829,0.282102,1
3829,0.105814,2
3829,0.221699,-1
3829,0.0771392,1
3830,0.725126,1
3830,0.0212401,2
3830,0.0118863,2
3830,0.0100801,1
3830,0.0244248,-1
3830,0.0104278,2
3831,0.748884,1
3831,0.0192452,2
3831,0.0622807,2
3831,0.0559028,2
3832,0.914955,1
3833,0.0242221,1
3833,0.0242221,2
3833,0.0253663,2
3833,0.0253663,2
3833,0.0414166,2
3833,0.0826356,2
3833,0.0125026,-1
3833,0.0336381,2
3833,0.0114013,1
3834,0.33048,1
3834,0.178677,1
3834,0.0401446,-1
3834,0.017687,2
3834,0.0130374,2
3834,0.0163912,2
3834,0.0244423,2
3835,0.727815,1
3835,0.0227658,2
3835,0.0146242,1
3835,0.0330774,2
3835,0.0138777,2
3836,0.297948,1
3836,0.39439,2
3836,0.0114698,2
3836,0.0114698,2
3836,0.029001,2
3836,0.029001,2
3836,0.01199,2
3836,0.01199,2
3837,0.327072,1
3837,0.0692148,2
3837,0.0102779,2
3837,0.0223884,2
3837,0.0114923,2
3837,0.0216416,2
3837,0.0206777,1
3837,0.0206777,2
3837,0.0305729,2
3838,0.142835,1
3838,0.0150597,2
3838,0.169436,2
3838,0.0285224,2
3838,0.0285224,2
3838,0.0167965,2
3838,0.0167965,2
3838,0.0232069,2
3838,0.0232069,2
3839,0.45365,1
3839,0.223511,2
3839,0.0121886,2
3839,0.0121886,2
3839,0.0246876,2
3839,0.123847,2
3839,0.0232596,-1
3840,0.398246,1
3840,0.0135276,2
3840,0.0135276,2
3840,0.101443,2
3840,0.0106147,1
3841,0.548748,1
3841,0.0110343,2
3841,0.043056,2
3841,0.0538234,2
3841,0.0846095,2
3842,0.113432,1
3842,0.0104214,2
3842,0.0127795,2
3842,0.133184,2
3842,0.0885161,2
3842,0.0125524,2
3842,0.0138133,2
3842,0.0138133,2
3842,0.0250422,2
3842,0.0572,2
3842,0.053236,2
3842,0.0172419,2
3842,0.0108972,-1
3843,0.905209,1
3843,0.0127946,2
3843,0.0127946,2
3844,0.179147,2
3844,0.0495734,2
3844,0.0355326,2
3844,0.0400106,2
3844,0.132346,2
3844,0.0276548,2
3844,0.0276548,2
3844,0.0252665,2
3844,0.0252665,2
3845,0.716787,1
3846,0.834145,1
3846,0.0363514,2
3846,0.0363514,2
3847,0.510539,1
3847,0.165814,2
3847,0.0118631,2
3848,0.551588,1
3848,0.0123423,2
3848,0.0426065,2
3848,0.0249194,2
3848,0.0117572,2
3848,0.0137718,-1
3849,0.7442,1
3850,0.749592,1
3850,0.0786755,2
3851,0.0152043,2
3851,0.41319,2
3851,0.100163,2
3851,0.0323474,2
3851,0.0148243,2
3851,0.0148243,2
3851,0.020126,2
3851,0.020126,2
3852,0.279242,1
3852,0.142024,1
3852,0.010887,-1
3852,0.010887,2
3852,0.0130469,-1
3852,0.0130469,2
3852,0.0107366,-1
3852,0.0107366,2
3852,0.0136129,2
3852,0.113607,2
3853,0.883489,1
3854,0.849504,1
3854,0.0198353,2
3854,0.0184472,2
3855,0.383404,1
3855,0.215267,2
3855,0.0321122,2
3855,0.0274155,2
3855,0.0274155,2
3856,0.588339,1
3856,0.0546285,2
3856,0.264838,2
3857,0.729329,1
3857,0.0317312,-1
3858,0.643579,1
3859,0.887472,1
3860,0.938163,1
3861,0.799124,1
3861,0.0638713,2
3861,0.0125282,-1
3861,0.0125282,2
3862,0.342662,1
3862,0.0945942,2
3862,0.0776239,2
3862,0.0116106,-1
3863,0.890773,1
3863,0.0119302,2
3863,0.0119302,2
3864,0.653155,2
3864,0.0781147,1
3864,0.0490488,2
3865,0.230888,1
3865,0.184276,2
3865,0.025949,2
3865,0.0117261,2
3865,0.0722329,2
3865,0.185084,2
3865,0.0160639,2
3866,0.957788,1
3867,0.352951,1
3867,0.013543,2
3867,0.101567,2
3867,0.0243613,2
3867,0.0136384,2
3867,0.0136384,2
3867,0.0198572,2
3867,0.0198572,2
3867,0.011574,2
3867,0.011574,2
3868,0.684101,2
3868,0.0175402,1
3868,0.0175402,2
3869,0.0540777,-1
3869,0.0493244,2
3869,0.190006,2
3869,0.217336,1
3869,0.0177428,2
3869,0.0258589,1
3869,0.013971,2
3869,0.013971,2
3869,0.0116706,2
3869,0.0116706,2
3870,0.931965,1
3871,0.86503,1
3871,0.0116341,1
3872,0.375311,1
3872,0.0396058,2
3872,0.0846048,1
3872,0.0191407,2
3872,0.0191407,2
3872,0.0111546,2
3872,0.0111546,2
3872,0.0428085,2
3873,0.76248,1
3873,0.0141319,2
3873,0.0141319,2
3873,0.0246688,2
3873,0.0246688,2
3874,0.0935818,1
3874,0.0846324,2
3874,0.0107584,2
3874,0.0652909,2
3874,0.0135041,2
3874,0.0270366,-1
3874,0.0116247,-1
3874,0.0116247,2
3874,0.0183618,-1
3874,0.0114291,1
3875,0.850605,1
3875,0.0121523,2
3875,0.0121523,2
3875,0.0162012,2
3876,0.653303,1
3877,0.547111,1
3877,0.0961849,2
3877,0.0229863,2
3877,0.029609,2
3877,0.0247755,2
3878,0.234152,2
3878,0.0194379,2
3878,0.0194379,2
3878,0.0165217,2
3878,0.0165217,2
3878,0.0230267,2
3878,0.0230267,2
3878,0.0230377,2
3878,0.0126461,2
3878,0.0497667,2
3878,0.012956,2
3878,0.012956,2
3879,0.191887,1
3879,0.10177,2
3879,0.0124955,2
3879,0.0402548,2
3879,0.0154175,1
3879,0.0191486,2
3879,0.0119399,2
3880,0.929831,1
3880,0.0189846,2
3880,0.0189846,2
3881,0.83977,1
3882,0.684376,1
3882,0.0693022,1
3883,0.54211,1
3883,0.012778,-1
3883,0.012778,2
3884,0.269388,1
3884,0.0171913,2
3884,0.0637201,2
3884,0.0232084,2
3884,0.0192641,2
3884,0.0385114,2
3884,0.0210878,2
3884,0.0210448,2
3884,0.0210448,2
3884,0.0100328,2
3884,0.0100328,2
3885,0.649591,1
3885,0.0578043,2
3885,0.016764,2
3886,0.412672,1
3886,0.182573,2
3886,0.0509929,2
3886,0.0506547,2
3886,0.0417379,2
