i,x,typ
3692,0.00378381,2
3692,0.00543822,2
3692,0.00134845,2
3692,0.00310127,-1
3692,0.00978233,2
3692,0.00176553,2
3693,0.703526,1
3693,0.00418972,2
3693,0.0042017,-1
3693,0.0059171,2
3693,0.0111723,2
3693,0.00455293,1
3693,0.00750951,2
3693,0.00627583,2
3693,0.0250934,2
3693,0.00286671,2
3693,0.00140172,2
3693,0.00163852,2
3693,0.0138448,2
3694,0.837741,1
3694,0.00829078,2
3694,0.00276685,2
3694,0.00103484,2
3694,0.0421897,2
3694,0.0102773,1
3694,0.00323876,-1
3695,0.929884,1
3695,0.0389847,2
3696,0.989595,1
3697,0.731595,1
3697,0.0595286,2
3697,0.0129083,-1
3697,0.00840952,1
3697,0.0624151,2
3697,0.0271591,2
3697,0.00161465,2
3697,0.00197619,2
3697,0.00143262,1
3698,0.914797,1
3698,0.00166523,-1
3698,0.00594158,2
3698,0.00594956,2
3699,0.415318,1
3699,0.0115788,2
3699,0.24792,2
3699,0.0864294,2
3699,0.108869,2
3699,0.00579417,2
3699,0.00153703,2
3699,0.0112285,2
3699,0.00700138,2
3699,0.00184984,2
3700,0.950142,1
3701,0.511133,1
3701,0.0372296,2
3701,0.00649635,2
3701,0.00570608,2
3701,0.248556,2
3701,0.00877645,2
3701,0.00529599,1
3701,0.00156868,-1
3701,0.00176391,1
3701,0.00515739,2
3701,0.00140458,2
3701,0.0021578,2
3702,0.962351,1
3702,0.00145367,1
3702,0.00151568,2
3703,0.864107,1
3703,0.00269805,2
3703,0.0278422,2
3703,0.00533209,2
3703,0.00126684,2
3703,0.033889,2
3703,0.00147387,2
3703,0.00101983,2
3704,0.934439,1
3705,0.840577,1
3705,0.00192373,2
3705,0.00629962,1
3705,0.012603,-1
3705,0.00327218,2
3705,0.0027422,2
3705,0.0203931,2
3705,0.00193479,2
3705,0.00221663,1
3705,0.00223253,1
3705,0.00184248,-1
3705,0.00136317,2
3705,0.00118545,2
3705,0.00395636,2
3705,0.00174827,2
3705,0.00219187,2
3705,0.00359417,2
3706,0.739952,1
3706,0.189732,2
3706,0.0010261,1
3707,0.787256,1
3707,0.00118433,2
3707,0.0311415,2
3707,0.00649854,1
3707,0.00193737,2
3707,0.00391112,2
3707,0.00300985,2
3707,0.0013537,-1
3707,0.00121998,1
3707,0.00269695,2
3707,0.00212675,2
3707,0.00102948,1
3707,0.00171967,1
3708,0.935567,1
3708,0.00580597,-1
3708,0.00522962,2
3709,0.567053,1
3709,0.0348895,1
3709,0.00479722,2
3709,0.00858598,2
3709,0.0194284,-1
3709,0.00123449,2
3709,0.0454129,-1
3709,0.00209492,2
3709,0.00169991,2
3709,0.00105093,2
3709,0.0141169,-1
3709,0.00672764,1
3709,0.00783286,2
3709,0.00151052,1
3709,0.00153812,1
3709,0.00301713,2
3709,0.00115285,2
3709,0.00287244,1
3710,0.936019,1
3710,0.00810392,2
3710,0.0025523,2
3710,0.00167741,2
3711,0.735435,1
3711,0.00223049,2
3711,0.0614795,2
3711,0.0105859,1
3711,0.00162466,2
3711,0.00251174,1
3711,0.00120029,-1
3711,0.00225754,-1
3711,0.00410063,-1
3711,0.00215568,2
3711,0.00121451,-1
3711,0.00243961,2
3712,0.947386,1
3713,0.34634,1
3713,0.302605,2
3713,0.0018196,2
3713,0.0118097,-1
3713,0.0549228,2
3713,0.0068799,1
3713,0.0389369,2
3713,0.00675264,1
3713,0.0103669,-1
3713,0.00335507,2
3713,0.0029846,2
3713,0.00298243,2
3713,0.00355053,2
3713,0.0010467,2
3713,0.00481865,2
3713,0.00115569,2
3713,0.00316247,2
3713,0.00143816,2
3713,0.00482759,1
3713,0.00126581,2
3713,0.00156373,2
3714,0.961052,1
3715,0.958106,1
3715,0.0044724,2
3715,0.00717889,2
3715,0.00407276,2
3716,0.602202,1
3716,0.114173,2
3716,0.0373551,-1
3716,0.0520628,1
3716,0.0526757,-1
3716,0.00248065,1
3716,0.00555243,2
3716,0.00664854,2
3716,0.0032507,-1
3716,0.0051811,2
3716,0.00117067,2
3716,0.002567,1
3717,0.771599,1
3717,0.00432677,-1
3717,0.101318,2
3717,0.0012057,2
3717,0.0135795,2
3717,0.00122993,2
3717,0.001217,2
3717,0.00136165,-1
3718,0.890872,1
3718,0.00841619,2
3718,0.0275726,-1
3718,0.00643124,-1
3718,0.0013275,2
3718,0.0016945,2
3719,0.704949,1
3719,0.0970285,2
3719,0.131812,2
3719,0.00169339,2
3719,0.00117792,2
3720,0.44908,1
3720,0.285001,1
3720,0.151143,-1
3720,0.00183169,2
3720,0.00923041,2
3720,0.00224836,2
3720,0.00252538,2
3720,0.00113536,2
3721,0.564452,1
3721,0.397887,2
3721,0.0055519,1
3722,0.820362,1
3722,0.0261339,-1
3722,0.0139902,2
3722,0.0176115,2
3722,0.0048619,2
3722,0.00411383,-1
3722,0.00127447,2
3722,0.00131181,2
3722,0.0010575,2
3723,0.960095,1
3724,0.945158,1
3724,0.0216858,2
3724,0.00124686,2
3724,0.00415516,2
3724,0.00131924,2
3725,0.795218,1
3725,0.0126198,2
3725,0.0206671,2
3725,0.0046368,2
3725,0.0118382,2
3725,0.024664,-1
3725,0.0112933,1
3725,0.0117699,-1
3725,0.0156271,2
3725,0.00235674,2
3725,0.00147843,1
3726,0.916702,1
3726,0.00296077,2
3726,0.00751523,1
3726,0.00187983,2
3727,0.868632,1
3727,0.0681251,2
3727,0.034372,2
3727,0.00120451,2
3728,0.447325,1
3728,0.136084,2
3728,0.01319,2
3728,0.00105368,2
3728,0.00146819,2
3728,0.00112016,2
3728,0.0160139,2
3728,0.00150293,2
3728,0.165961,2
3728,0.0162413,2
3728,0.0196156,-1
3728,0.00192729,2
3728,0.00175699,-1
3728,0.00409501,2
3728,0.00130594,1
3728,0.00148366,2
3728,0.00107289,2
3728,0.00126721,2
3729,0.975011,1
3729,0.00184149,2
3730,0.929016,1
3730,0.00130497,2
3730,0.00132375,-1
3730,0.00159984,2
3731,0.887927,1
3731,0.0136633,2
3731,0.0121127,-1
3731,0.0011243,2
3731,0.00134447,2
3732,0.905812,1
3732,0.00764619,-1
3733,0.982149,1
3734,0.882167,1
3734,0.0114506,2
3735,0.388735,1
3735,0.580597,2
3735,0.00974409,2
3736,0.959242,1
3736,0.00306653,2
3736,0.00469,1
3737,0.709623,1
3737,0.115223,2
3737,0.00112954,2
3737,0.00731798,2
3737,0.00251186,2
3737,0.0349664,2
3737,0.00140694,2
3737,0.00280458,2
3737,0.00128611,2
3737,0.00110788,-1
3737,0.0018859,-1
3737,0.00265243,2
3737,0.00189553,2
3738,0.964168,1
3739,0.889421,1
3739,0.00332575,1
3739,0.003191,2
3739,0.00382054,2
3739,0.00747906,2
3739,0.00519788,2
3739,0.00104835,2
3740,0.814063,1
3740,0.00160606,2
3740,0.0461599,-1
3740,0.0724948,2
3740,0.00185336,2
3741,0.231439,1
3741,0.536351,2
3741,0.00107206,2
3741,0.00142718,2
3741,0.0866046,2
3741,0.00205998,2
3741,0.00676224,2
3741,0.00322172,-1
3742,0.970399,1
3742,0.0027881,2
3742,0.00335925,2
3743,0.346894,1
3743,0.389008,2
3743,0.00128673,2
3743,0.0437979,2
3743,0.012026,2
3743,0.0190319,2
3743,0.00913434,-1
3743,0.0090032,1
3743,0.00202552,-1
3743,0.0106963,2
3743,0.00189595,-1
3743,0.00251515,2
3743,0.00695363,2
3743,0.00494143,2
3743,0.0016779,2
3744,0.524959,1
3744,0.0896526,1
3744,0.085278,2
3744,0.0783638,2
3744,0.00200666,2
3744,0.0269384,1
3744,0.00156306,2
3744,0.00117885,-1
3744,0.00142303,2
3744,0.00157799,1
3745,0.972178,1
3745,0.00785059,2
3745,0.00106267,2
3746,0.960002,1
3746,0.00207802,2
3747,0.971239,1
3747,0.00800599,2
3747,0.00164706,2
3748,0.897684,1
3748,0.0167714,2
3748,0.0121413,2
3748,0.00681207,2
3748,0.00135672,2
3749,0.913984,1
3749,0.0195483,2
3749,0.00455742,2
3749,0.00157285,2
3749,0.00107799,2
3749,0.0017889,2
3749,0.00201811,2
3750,0.933058,1
3750,0.0054285,2
3750,0.00659993,2
3750,0.0012265,2
3750,0.00323092,2
3750,0.00149873,2
3751,0.897925,1
3751,0.00108787,2
3751,0.0013706,2
3752,0.97617,1
3752,0.0019953,2
3753,0.960068,1
3753,0.00150135,2
3754,0.934434,1
3754,0.0414689,2
3755,0.306675,1
3755,0.580427,2
3755,0.00403234,2
3755,0.00866599,2
3755,0.00443141,2
3755,0.00515741,2
3755,0.00121492,2
3755,0.00147559,2
3755,0.00293493,2
3755,0.00141461,2
3756,0.953615,1
3757,0.314763,1
3757,0.11797,2
3757,0.234255,2
3757,0.0350478,2
3757,0.0832544,2
3757,0.0014784,2
3757,0.00150665,2
3757,0.00156122,2
3757,0.0150058,2
3757,0.00837099,2
3757,0.00149756,2
3757,0.00481503,2
3757,0.00449563,2
3757,0.0420926,2
3757,0.00303647,2
3758,0.804692,1
3758,0.0395569,2
3758,0.00157688,2
3758,0.0176339,-1
3758,0.023236,2
3758,0.00115719,2
3759,0.897198,1
3759,0.00375466,2
3759,0.0130371,2
3759,0.00109561,2
3759,0.00131113,2
3760,0.920846,1
3760,0.00356422,2
3760,0.0100844,-1
3760,0.00685811,2
3760,0.00246659,2
3760,0.00596865,1
3760,0.00131206,2
3761,0.449836,2
3761,0.0480261,1
3761,0.228847,2
3761,0.0440939,2
3761,0.00431991,-1
3761,0.00171866,1
3761,0.00277177,2
3761,0.00113592,2
3761,0.0325164,2
3761,0.0163525,2
3761,0.0037791,2
3761,0.00675056,2
3761,0.0056025,2
3761,0.00368163,2
3761,0.00215959,2
3761,0.00272242,1
3761,0.00296005,2
3761,0.00218679,2
3761,0.00121969,2
3761,0.002947,1
3761,0.0013327,2
3762,0.912956,1
3762,0.0181136,2
3762,0.00419992,1
3762,0.00125962,1
3763,0.279587,1
3763,0.00152194,2
3763,0.350385,2
3763,0.0633511,2
3763,0.00747034,2
3763,0.085978,2
3763,0.0183691,2
3763,0.0047591,2
3763,0.0064849,2
3763,0.00342859,2
3763,0.00208881,2
3763,0.0067413,2
3763,0.00544945,-1
3763,0.00108778,2
3763,0.00288721,2
3763,0.0026505,2
3763,0.00154784,2
3764,0.908492,1
3764,0.00673165,2
3764,0.0334149,-1
3764,0.00206933,1
3765,0.529977,1
3765,0.332709,2
3765,0.00341316,-1
3765,0.00432138,2
3765,0.00159352,2
3766,0.774217,1
3766,0.0426782,2
3766,0.0173414,1
3766,0.00575538,2
3766,0.00500667,2
3766,0.00136349,2
3766,0.00100666,2
3766,0.0182407,2
3766,0.0022063,-1
3766,0.00111458,-1
3766,0.00615052,1
3766,0.00260433,1
3766,0.00137773,1
3767,0.464391,1
3767,0.448929,2
3767,0.0588058,2
3767,0.00104975,2
3768,0.726828,1
3768,0.0918317,2
3768,0.0791782,2
3768,0.0027702,2
3768,0.0109966,2
3768,0.00620704,2
3769,0.941114,1
3769,0.00651789,-1
3769,0.00420214,2
3769,0.00206645,1
3770,0.845588,1
3770,0.115124,2
3770,0.0017201,1
3771,0.978855,1
3772,0.932342,1
3772,0.00499053,-1
3772,0.00301629,2
3773,0.652248,1
3773,0.00374952,1
3773,0.00240792,-1
3773,0.00347934,2
3773,0.0013959,1
3773,0.0456196,2
3773,0.00448686,-1
3773,0.00194051,-1
3773,0.0016731,2
3773,0.00104066,1
3774,0.802432,2
3774,0.0835839,1
3774,0.0582966,2
3774,0.00145808,2
3774,0.00135325,2
3774,0.00107164,2
3774,0.00104411,2
3775,0.920914,1
3775,0.00520678,2
3775,0.00123125,2
3776,0.186109,1
3776,0.131646,2
3776,0.25372,2
3776,0.01148,-1
3776,0.00436286,1
3776,0.00101005,2
3776,0.18334,2
3776,0.0881597,-1
3776,0.0445265,2
3776,0.00817528,1
3776,0.00405469,2
3776,0.00810663,2
3776,0.00313827,2
3776,0.00229251,2
3776,0.00118114,2
3777,0.884753,1
3777,0.0284662,2
3777,0.0321935,2
3777,0.00165341,1
3778,0.637098,1
3778,0.138376,2
3778,0.00199141,2
3778,0.0405699,2
3778,0.00548008,-1
3778,0.0140876,2
3778,0.00396367,2
3778,0.00437759,2
3778,0.00286215,2
3778,0.00616338,2
3778,0.00136727,2
3778,0.00148898,2
3779,0.947161,1
3779,0.0134281,2
3780,0.965957,1
3780,0.017736,2
3781,0.278325,-1
3781,0.360447,2
3781,0.0820798,1
3781,0.00138487,2
3781,0.0278053,-1
3781,0.0119524,2
3781,0.0147644,1
3781,0.00223558,2
3781,0.00640273,2
3781,0.00334559,1
3781,0.00434275,-1
3781,0.00813324,2
3781,0.00215287,2
3781,0.00129004,2
3781,0.00206482,1
3781,0.00954505,2
3781,0.0140602,1
3781,0.00229679,2
3781,0.00240147,1
3781,0.00159388,1
3781,0.00117258,-1
3781,0.00172256,-1
3781,0.00106443,1
3782,0.747059,1
3782,0.0117942,2
3782,0.0969773,2
3782,0.0276985,-1
3782,0.00358408,1
3782,0.00101756,1
3782,0.00510386,1
3782,0.00112123,2
3782,0.00234978,2
3783,0.977935,1
3784,0.92438,1
3784,0.00201932,2
3784,0.00217759,-1
3785,0.924856,1
3785,0.00157724,2
3785,0.00351004,-1
3785,0.00196926,1
3785,0.00344877,2
3785,0.00242977,1
3785,0.00305359,2
3785,0.00124926,2
3786,0.876326,1
3786,0.0128466,2
3786,0.00330784,-1
3786,0.00101746,2
3786,0.00149297,-1
3787,0.948785,1
3788,0.957574,1
3788,0.0040181,1
3788,0.00328726,2
3789,0.907733,1
3789,0.00503189,2
3789,0.00123223,2
3789,0.0337198,2
3789,0.00459203,-1
3789,0.00119797,-1
3790,0.8652,1
3790,0.102524,2
3790,0.00614972,2
3791,0.369003,1
3791,0.353776,2
3791,0.0161363,2
3791,0.0247075,2
3791,0.046158,2
3791,0.00858868,2
3791,0.00130498,2
3791,0.0132101,2
3791,0.0034651,2
3791,0.00249033,2
3791,0.00164109,2
3791,0.00110826,2
3792,0.53705,1
3792,0.312054,2
3792,0.0417018,2
3792,0.00286434,2
3792,0.00544759,2
3792,0.00725735,2
3792,0.00499029,2
3792,0.0050232,2
3792,0.00127222,2
3792,0.00137155,2
3792,0.00103785,2
3793,0.730054,1
3793,0.0163883,2
3793,0.127541,2
3793,0.00162322,2
3793,0.00131788,-1
3793,0.0015768,1
3793,0.00180359,2
3793,0.00551317,-1
3793,0.0209168,2
3793,0.00186484,2
3793,0.010544,2
3793,0.00298748,2
3793,0.00144394,-1
3793,0.00211812,2
3794,0.961702,1
3795,0.781391,1
3795,0.0534343,2
3795,0.0434949,2
3795,0.0208768,2
3795,0.00994594,2
3795,0.00106513,2
3795,0.00169726,2
3795,0.00122184,2
3796,0.625138,1
3796,0.204258,2
3796,0.0267148,2
3796,0.0810909,2
3796,0.00514233,2
3796,0.00113147,2
3796,0.00143087,1
3796,0.00121047,-1
3797,0.858268,1
3797,0.00283762,2
3797,0.0347536,2
3797,0.00336652,2
3797,0.0342647,2
3797,0.00116657,2
3797,0.00908284,2
3797,0.00280945,2
3797,0.00157434,1
3797,0.00242319,2
3797,0.00197731,2
3798,0.978479,1
3799,0.483702,1
3799,0.162925,1
3799,0.074056,-1
3799,0.0817981,2
3799,0.0294792,2
3799,0.0135197,2
3799,0.00233708,2
3799,0.00144082,2
3799,0.00761534,2
3799,0.00140005,1
3799,0.00201147,2
3799,0.00164582,1
3800,0.656247,1
3800,0.0173516,2
3800,0.00109524,2
3800,0.107342,2
3800,0.0103438,1
3800,0.00884186,2
3800,0.0026399,2
3800,0.00155966,-1
3800,0.0190985,2
3800,0.00243157,2
3800,0.00101199,2
3800,0.00267814,-1
3800,0.00514964,2
3800,0.00184517,1
3800,0.00205073,2
3800,0.00216421,2
3801,0.727448,1
3801,0.00275678,2
3801,0.1154,2
3801,0.00236878,2
3802,0.931867,1
3802,0.00713835,2
3802,0.00371345,2
3802,0.00541434,2
3802,0.00314337,2
3803,0.915494,1
3803,0.0100737,2
3803,0.00231429,2
3803,0.0391344,2
3803,0.00345502,2
3803,0.0013034,1
3804,0.602316,1
3804,0.00164561,2
3804,0.149757,2
3804,0.0043506,2
3804,0.00713493,1
3804,0.00115233,-1
3804,0.0025741,2
3804,0.00930257,2
3804,0.00661002,2
3804,0.00195328,2
3804,0.00322646,1
3804,0.00368415,2
3804,0.0121588,2
3804,0.00201631,1
3804,0.00677772,2
3804,0.00493896,2
3804,0.00474027,2
3804,0.001019,-1
3804,0.00105061,2
3804,0.00168393,2
3805,0.812421,1
3805,0.0623225,2
3805,0.0111739,2
3805,0.00644752,2
3805,0.00633294,2
3805,0.00615997,2
3805,0.00139398,-1
3806,0.842088,1
3806,0.0283579,2
3806,0.00939319,2
3806,0.00939467,2
3806,0.00170534,2
3806,0.00124638,2
3807,0.927703,1
3807,0.00128117,2
3807,0.00119659,2
3808,0.89766,1
3808,0.00453302,2
3808,0.0131934,2
3808,0.0141567,2
3808,0.00665698,2
3808,0.00120784,2
3809,0.62838,2
3809,0.319684,1
3809,0.00297264,2
3810,0.877362,1
3810,0.00167684,2
3810,0.0028492,2
3810,0.00255678,2
3810,0.00149252,2
3810,0.00285696,2
3810,0.00118351,2
3810,0.00640088,1
3810,0.00579755,2
3810,0.00136233,2
3811,0.765377,1
3811,0.00179347,-1
3811,0.00119261,1
3811,0.00168643,2
3811,0.00184008,1
3811,0.0630358,2
3811,0.00236738,2
3811,0.00744278,2
3811,0.00412284,1
3811,0.0113288,2
3811,0.00572563,2
3812,0.827329,1
3812,0.0787825,2
3812,0.01879,2
3812,0.00359297,2
3812,0.00553973,2
3812,0.00380795,2
3813,0.603306,2
3813,0.120635,2
3813,0.0481523,1
3813,0.0483517,2
3813,0.00103761,2
3813,0.00503563,2
3813,0.00129867,2
3813,0.00730384,2
3813,0.00732051,2
3813,0.025969,2
3813,0.00128371,2
3813,0.00410755,2
3813,0.0029617,2
3813,0.00108054,2
3813,0.00221803,-1
3814,0.831583,1
3814,0.0675007,2
3814,0.00514997,2
3814,0.00135551,2
3814,0.025522,2
3814,0.0039065,-1
3814,0.00900586,2
3814,0.00389124,-1
3814,0.0016958,2
3814,0.00176843,2
3815,0.730684,1
3815,0.104931,2
3815,0.00294728,1
3815,0.00665956,1
3815,0.00137744,-1
3815,0.0141798,1
3815,0.0136401,2
3815,0.00496625,2
3815,0.0095199,2
3815,0.00187858,2
3816,0.837417,1
3816,0.0122709,2
3816,0.00280592,2
3816,0.0177384,-1
3816,0.0188305,2
3816,0.00884456,2
3816,0.00205608,-1
3816,0.00202453,2
3816,0.00694325,2
3816,0.00261536,2
3816,0.00126497,1
3817,0.608671,2
3817,0.174113,1
3817,0.074541,2
3817,0.00146715,2
3817,0.00808518,2
3817,0.00494855,2
3817,0.00172653,2
3817,0.00219678,2
3817,0.0029892,2
3817,0.00226762,2
3817,0.00146593,2
3817,0.0053091,-1
3817,0.00259375,-1
3817,0.0012682,1
3817,0.00161528,2
3818,0.91079,1
3818,0.00518015,2
3819,0.977198,1
3820,0.951789,1
3820,0.0240824,-1
3821,0.126318,2
3821,0.445486,2
3821,0.0467581,-1
3821,0.00530522,1
3821,0.00399294,2
3821,0.0139725,2
3821,0.002186,2
3821,0.00299054,1
3821,0.00427321,1
3821,0.00659506,2
3821,0.00115879,2
3822,0.555509,1
3822,0.00356074,2
3822,0.307237,2
3822,0.00369842,2
3822,0.00358591,2
3822,0.00967457,2
3822,0.00159699,1
3822,0.00503661,2
3822,0.00211511,1
3822,0.00175487,-1
3822,0.00136708,2
3823,0.872217,1
3823,0.0145029,1
3823,0.00234768,2
3823,0.00169794,2
3824,0.83552,1
3824,0.0946424,2
3824,0.0110355,2
3824,0.00875178,2
3824,0.0034857,2
3825,0.642943,1
3825,0.0489219,2
3825,0.0698846,2
3825,0.0729485,2
3825,0.0167252,2
3825,0.00165178,2
3826,0.887327,1
3826,0.0542514,2
3826,0.00455393,-1
3826,0.00142999,2
3826,0.00202283,2
3826,0.00292618,2
3827,0.948243,1
3827,0.0076276,2
3828,0.164221,1
3828,0.649949,2
3828,0.0256781,-1
3828,0.0400866,2
3828,0.00183408,2
3828,0.0342941,2
3828,0.00109287,2
3828,0.00310143,2
3828,0.00449211,1
3828,0.00152271,2
3828,0.00521458,1
3829,0.983056,1
3830,0.721156,2
3830,0.108026,2
3830,0.0638458,2
3830,0.0382275,1
3830,0.00303673,2
3830,0.00245568,2
3830,0.00126265,2
3830,0.00185007,1
3831,0.965089,1
3832,0.372564,1
3832,0.558598,2
3832,0.00138808,2
3832,0.00254258,2
3832,0.00702631,2
3832,0.00124057,2
3832,0.00272552,1
3832,0.00554573,2
3832,0.00145012,2
3832,0.0018213,2
3833,0.949007,1
3833,0.0186817,2
3833,0.00416203,2
3834,0.720519,1
3834,0.00563853,2
3834,0.0056439,2
3834,0.0195964,2
3834,0.00275495,2
3834,0.00357803,1
3834,0.00116374,-1
3834,0.023243,2
3834,0.0209305,2
3834,0.00494667,1
3834,0.00117943,1
3834,0.00122475,2
3834,0.00238434,2
3834,0.001102,-1
3834,0.00219495,2
3834,0.00110773,2
3835,0.881827,1
3835,0.00851247,2
3835,0.00438031,2
3835,0.0129233,2
3835,0.00126787,2
3835,0.00127748,2
3835,0.00369975,2
3835,0.00106264,2
3836,0.905479,1
3836,0.00590197,2
3836,0.00561299,2
3836,0.024748,2
3836,0.00390363,2
3836,0.00159365,1
3836,0.0113026,2
3837,0.934069,1
3837,0.0100779,2
3837,0.0120059,1
3837,0.00153738,2
3837,0.00246008,-1
3837,0.00567461,-1
3838,0.804175,1
3838,0.154805,2
3838,0.00401835,2
3838,0.00238227,2
3839,0.893484,1
3839,0.0499117,2
3839,0.0125982,2
3839,0.00232112,-1
3839,0.00395131,1
3839,0.00186093,-1
3840,0.805542,2
3840,0.143921,1
3840,0.00143596,2
3840,0.00452465,2
3841,0.0770316,2
3841,0.357128,2
3841,0.0702137,2
3841,0.0104319,2
3841,0.144517,2
3841,0.00134551,2
3841,0.0393808,2
3841,0.0262945,2
3841,0.0018714,1
3841,0.028942,-1
3841,0.00652057,1
3841,0.00118587,2
3841,0.00191337,2
3841,0.00139709,2
3841,0.0107811,2
3842,0.912522,1
3842,0.00308627,2
3842,0.01552,2
3842,0.0029959,2
3843,0.805525,1
3843,0.0583215,2
3843,0.00292745,2
3843,0.00416406,-1
3843,0.00137998,1
3843,0.00137612,1
3844,0.859082,1
3844,0.0263504,2
3844,0.0260555,2
3844,0.00193115,2
3844,0.00342636,2
3844,0.00113758,2
3844,0.00539479,2
3845,0.986913,1
3846,0.735711,1
3846,0.0405231,1
3846,0.0555345,2
3846,0.0160198,1
3846,0.00475988,2
3846,0.00256467,2
3846,0.00159638,2
3846,0.00163392,2
3846,0.00299638,2
3846,0.0110343,2
3846,0.00212179,2
3846,0.00121793,2
3846,0.00255291,2
3846,0.00111412,-1
3846,0.00306606,2
3847,0.76112,1
3847,0.00563511,2
3847,0.00102276,2
3847,0.0885653,2
3847,0.00312031,2
3847,0.00187219,-1
3847,0.00174131,1
3848,0.927933,1
3848,0.0140846,2
3849,0.413318,1
3849,0.00233108,2
3849,0.0609841,2
3849,0.190643,2
3849,0.00476675,2
3849,0.0851995,2
3849,0.0143062,2
3849,0.00706589,-1
3849,0.00168409,-1
3849,0.00151218,2
3849,0.00201915,-1
3849,0.00159775,2
3849,0.00355154,2
3850,0.843641,1
3850,0.0228102,2
3850,0.0167406,2
3850,0.00106292,2
3850,0.00277422,2
3851,0.830359,1
3851,0.0221704,2
3851,0.0159856,2
3851,0.00316014,1
3851,0.0193112,2
3851,0.00427001,2
3851,0.00127113,-1
3851,0.00577747,-1
3852,0.858816,1
3852,0.0164771,2
3852,0.0113031,1
3852,0.00673991,2
3852,0.00383176,2
3852,0.00572181,2
3852,0.00166265,2
3852,0.00237419,1
3852,0.00369539,2
3852,0.00728327,2
3852,0.00123973,2
3852,0.00113061,-1
3852,0.00395382,1
3852,0.00110825,2
3853,0.388317,1
3853,0.095737,2
3853,0.0544172,2
3853,0.00393046,2
3853,0.00298276,2
3853,0.00277619,2
3853,0.00299479,2
3853,0.0304439,2
3853,0.0152839,2
3853,0.00463501,2
3853,0.00201761,-1
3853,0.0161327,2
3853,0.00136403,1
3853,0.00813101,2
3853,0.00564992,2
3853,0.00401097,-1
3853,0.00105183,2
3853,0.00285048,1
3853,0.00275233,2
3853,0.00533169,2
3853,0.00320753,2
3853,0.00394824,2
3853,0.00405681,2
3853,0.00106997,1
3853,0.00634153,2
3853,0.00705028,2
3853,0.00372921,2
3853,0.0015019,2
3853,0.00185611,1
3853,0.00238839,2
3853,0.0027489,2
3853,0.00117137,2
3853,0.00114181,2
3854,0.388534,1
3854,0.545462,2
3854,0.0115667,2
3854,0.00820512,2
3854,0.00922291,2
3854,0.00124443,2
3855,0.456291,1
3855,0.430252,2
3855,0.00615067,2
3855,0.00775544,2
3855,0.00652071,2
3855,0.00313225,2
3855,0.00122601,2
3855,0.0183421,2
3855,0.00121984,2
3855,0.00916542,2
3855,0.00185069,2
3855,0.00129175,2
3855,0.00185623,-1
3856,0.249128,1
3856,0.303402,2
3856,0.0730501,2
3856,0.00259853,1
3856,0.00233002,-1
3856,0.16278,2
3856,0.01089,2
3856,0.00268653,2
3856,0.00111137,2
3856,0.0175756,2
3856,0.0181511,2
3856,0.00117222,2
3856,0.00686853,2
3856,0.00175229,-1
3856,0.0027948,2
3856,0.00113053,2
3856,0.00584583,2
3856,0.00261196,2
3856,0.00115696,2
3856,0.00120171,2
3856,0.00100955,2
3857,0.938179,1
3858,0.65969,1
3858,0.0301421,2
3858,0.0321575,2
3858,0.101678,2
3858,0.00762934,2
3858,0.00749048,2
3858,0.0132152,2
3858,0.00988895,2
3858,0.00157617,2
3858,0.00534832,2
3858,0.0141742,-1
3858,0.00349619,2
3858,0.00122749,2
3858,0.00219676,2
3858,0.00100197,2
3859,0.821369,1
3859,0.0704655,1
3859,0.0105385,-1
3859,0.00206484,2
3860,0.937909,1
3860,0.016697,-1
3860,0.00213201,2
3861,0.182965,1
3861,0.447602,2
3861,0.0269276,2
3861,0.00872431,2
3861,0.0119917,2
3861,0.00380968,2
3861,0.00756326,2
3861,0.00891463,2
3861,0.00343273,2
3861,0.0213126,1
3861,0.0118201,1
3861,0.069096,2
3861,0.00983022,-1
3861,0.00128927,1
3861,0.00172846,2
3861,0.00102111,1
3861,0.00438995,2
3861,0.00150301,2
3862,0.9518,1
3863,0.838033,1
3863,0.131475,2
3864,0.993143,1
3865,0.945221,1
3866,0.906801,1
3866,0.00332754,2
3866,0.0171498,2
3866,0.00379097,2
3866,0.00121518,-1
3867,0.927661,1
3867,0.0388678,2
3867,0.00211813,2
3867,0.00236731,-1
3867,0.00206306,2
3867,0.0028037,-1
3868,0.637566,1
3868,0.189082,2
3868,0.00706583,2
3868,0.00325285,2
3868,0.0112488,-1
3868,0.00418359,2
3868,0.00231754,-1
3868,0.00290732,2
3868,0.00501342,2
3868,0.00150646,2
3868,0.00105947,2
3868,0.00121638,2
3869,0.943954,1
3869,0.00108167,2
3870,0.983939,1
3870,0.00161516,2
3871,0.93186,1
3871,0.0021814,2
3871,0.00112537,2
3871,0.00310781,2
3871,0.00175859,2
3872,0.802702,1
3872,0.00921264,2
3872,0.0720196,2
3872,0.0135903,1
3872,0.00696282,2
3872,0.00807066,2
3872,0.00974999,2
3872,0.0089523,2
3872,0.00370496,-1
3872,0.0019746,2
3873,0.9023,1
3873,0.0030092,2
3873,0.00130163,1
3874,0.973199,1
3875,0.913762,1
3875,0.0308344,2
3875,0.00921062,-1
3875,0.00223981,1
3876,0.963812,1
3876,0.0037552,1
3877,0.859781,1
3877,0.0118956,2
3877,0.00728375,1
3877,0.00641588,2
3877,0.00105698,2
3877,0.00559423,2
3877,0.00115616,2
